X1 X2 cel rozszerzone
714.2857142857142 333.3333333333335 1380.9523809523812 1380.9523809523812
714.2857142857142 428.57142857142867 1571.4285714285716 1571.4285714285716
714.2857142857142 523.8095238095239 1761.904761904762 1761.904761904762
714.2857142857142 619.047619047619 1952.3809523809523 1952.3809523809523
714.2857142857142 714.2857142857142 2142.8571428571427 2142.8571428571427
714.2857142857142 809.5238095238096 2333.3333333333335 2333.3333333333335
714.2857142857142 904.7619047619048 2523.809523809524 2523.809523809524
714.2857142857142 1000.0 2714.285714285714 2714.285714285714
809.5238095238096 -1000.0 -1190.4761904761904 -1190.4761904761904
809.5238095238096 -904.7619047619048 -1000.0 -1000.0
809.5238095238096 -809.5238095238095 -809.5238095238094 -809.5238095238094
809.5238095238096 -714.2857142857142 -619.0476190476188 -619.0476190476188
809.5238095238096 -619.047619047619 -428.57142857142844 -428.57142857142844
809.5238095238096 -523.8095238095239 -238.09523809523807 -238.09523809523807
809.5238095238096 -428.57142857142856 -47.61904761904748 -47.61904761904748
809.5238095238096 -333.33333333333326 142.85714285714312 142.85714285714312
809.5238095238096 -238.09523809523807 333.3333333333335 333.3333333333335
809.5238095238096 -142.8571428571429 523.8095238095239 523.8095238095239
809.5238095238096 -47.61904761904759 714.2857142857144 714.2857142857144
809.5238095238096 47.619047619047706 904.761904761905 904.761904761905
809.5238095238096 142.8571428571429 1095.2380952380954 1095.2380952380954
809.5238095238096 238.09523809523807 1285.7142857142858 1285.7142857142858
809.5238095238096 333.3333333333335 1476.1904761904766 1476.1904761904766
809.5238095238096 428.57142857142867 1666.666666666667 1666.666666666667
809.5238095238096 523.8095238095239 1857.1428571428573 1857.1428571428573
809.5238095238096 619.047619047619 2047.6190476190477 2047.6190476190477
809.5238095238096 714.2857142857142 2238.095238095238 2238.095238095238
809.5238095238096 809.5238095238096 2428.571428571429 2428.571428571429
809.5238095238096 904.7619047619048 2619.0476190476193 2619.0476190476193
809.5238095238096 1000.0 2809.5238095238096 2809.5238095238096
904.7619047619048 -1000.0 -1095.2380952380952 -1095.2380952380952
904.7619047619048 -904.7619047619048 -904.7619047619048 -904.7619047619048
904.7619047619048 -809.5238095238095 -714.2857142857142 -714.2857142857142
904.7619047619048 -714.2857142857142 -523.8095238095236 -523.8095238095236
904.7619047619048 -619.047619047619 -333.33333333333326 -333.33333333333326
904.7619047619048 -523.8095238095239 -142.8571428571429 -142.8571428571429
904.7619047619048 -428.57142857142856 47.619047619047706 47.619047619047706
904.7619047619048 -333.33333333333326 238.0952380952383 238.0952380952383
904.7619047619048 -238.09523809523807 428.57142857142867 428.57142857142867
904.7619047619048 -142.8571428571429 619.047619047619 619.047619047619
904.7619047619048 -47.61904761904759 809.5238095238096 809.5238095238096
904.7619047619048 47.619047619047706 1000.0000000000002 1000.0000000000002
904.7619047619048 142.8571428571429 1190.4761904761906 1190.4761904761906
904.7619047619048 238.09523809523807 1380.952380952381 1380.952380952381
904.7619047619048 333.3333333333335 1571.4285714285718 1571.4285714285718
904.7619047619048 428.57142857142867 1761.9047619047622 1761.9047619047622
904.7619047619048 523.8095238095239 1952.3809523809525 1952.3809523809525
904.7619047619048 619.047619047619 2142.857142857143 2142.857142857143
904.7619047619048 714.2857142857142 2333.333333333333 2333.333333333333
904.7619047619048 809.5238095238096 2523.809523809524 2523.809523809524
904.7619047619048 904.7619047619048 2714.2857142857147 2714.2857142857147
904.7619047619048 1000.0 2904.7619047619046 2904.7619047619046
1000.0 -1000.0 -1000.0 -1000.0
1000.0 -904.7619047619048 -809.5238095238096 -809.5238095238096
1000.0 -809.5238095238095 -619.047619047619 -619.047619047619
1000.0 -714.2857142857142 -428.57142857142844 -428.57142857142844
1000.0 -619.047619047619 -238.09523809523807 -238.09523809523807
1000.0 -523.8095238095239 -47.619047619047706 -47.619047619047706
1000.0 -428.57142857142856 142.8571428571429 142.8571428571429
1000.0 -333.33333333333326 333.3333333333335 333.3333333333335
1000.0 -238.09523809523807 523.8095238095239 523.8095238095239
1000.0 -142.8571428571429 714.2857142857142 714.2857142857142
1000.0 -47.61904761904759 904.7619047619048 904.7619047619048
1000.0 47.619047619047706 1095.2380952380954 1095.2380952380954
1000.0 142.8571428571429 1285.7142857142858 1285.7142857142858
1000.0 238.09523809523807 1476.1904761904761 1476.1904761904761
1000.0 333.3333333333335 1666.666666666667 1666.666666666667
1000.0 428.57142857142867 1857.1428571428573 1857.1428571428573
1000.0 523.8095238095239 2047.6190476190477 2047.6190476190477
1000.0 619.047619047619 2238.095238095238 2238.095238095238
1000.0 714.2857142857142 2428.5714285714284 2428.5714285714284
1000.0 809.5238095238096 2619.0476190476193 2619.0476190476193
1000.0 904.7619047619048 2809.5238095238096 2809.5238095238096
1000.0 1000.0 3000.0 3000.0
